time,signal,confidence,entry,stop,tp1,outcome,exit,r
2026-06-03 13:45:00-04:00,BUY,MEDIUM,4467.2,4453.3,4476.47,TP1,4476.47,0.667
2026-06-03 14:00:00-04:00,SELL,HIGH,4464.5,4477.96,4455.53,SL,4477.96,-1.0
2026-06-03 14:30:00-04:00,BUY,HIGH,4468.2,4455.28,4476.82,TP1,4476.82,0.667
2026-06-03 15:30:00-04:00,BUY,HIGH,4475.1,4463.61,4482.76,SL,4463.61,-1.0
2026-06-03 16:30:00-04:00,SELL,HIGH,4461.5,4472.21,4454.36,TP1,4454.36,0.667
2026-06-03 18:00:00-04:00,SELL,HIGH,4458.1,4468.98,4450.85,TP1,4450.85,0.667
2026-06-03 18:30:00-04:00,BUY,MEDIUM,4463.1,4451.86,4470.59,TP1,4470.59,0.667
2026-06-03 19:30:00-04:00,BUY,HIGH,4480.6,4469.05,4488.3,TP1,4488.3,0.667
2026-06-03 20:30:00-04:00,BUY,HIGH,4475.1,4462.61,4483.43,TP1,4483.43,0.667
2026-06-03 21:30:00-04:00,BUY,HIGH,4486.0,4471.12,4495.92,TP1,4495.92,0.667
2026-06-03 22:30:00-04:00,BUY,HIGH,4488.8,4474.55,4498.3,TP1,4498.3,0.667
2026-06-03 23:30:00-04:00,BUY,HIGH,4487.6,4473.3,4497.13,TP1,4497.13,0.667
2026-06-04 00:30:00-04:00,BUY,HIGH,4509.8,4496.12,4518.92,SL,4496.12,-1.0
2026-06-04 01:30:00-04:00,BUY,HIGH,4501.2,4488.41,4509.73,SL,4488.41,-1.0
2026-06-04 02:30:00-04:00,BUY,HIGH,4496.2,4483.48,4504.68,TP1,4504.68,0.667
2026-06-04 03:30:00-04:00,BUY,MEDIUM,4488.5,4475.86,4496.92,TP1,4496.92,0.667
2026-06-04 04:30:00-04:00,BUY,HIGH,4490.4,4478.3,4498.47,TP1,4498.47,0.667
2026-06-04 05:30:00-04:00,BUY,HIGH,4495.7,4484.0,4503.5,TP1,4503.5,0.667
2026-06-04 06:30:00-04:00,BUY,HIGH,4499.4,4488.22,4506.85,TP1,4506.85,0.667
2026-06-04 07:30:00-04:00,BUY,HIGH,4519.8,4507.17,4528.22,TP1,4528.22,0.667
2026-06-04 08:30:00-04:00,BUY,HIGH,4529.7,4514.77,4539.66,TP1,4539.66,0.667
2026-06-04 09:30:00-04:00,BUY,HIGH,4542.6,4527.31,4552.79,SL,4527.31,-1.0
2026-06-04 10:30:00-04:00,BUY,HIGH,4502.7,4485.74,4514.0,SL,4485.74,-1.0
2026-06-04 11:30:00-04:00,BUY,HIGH,4500.4,4483.68,4511.54,TP1,4511.54,0.667
2026-06-04 12:30:00-04:00,BUY,HIGH,4508.7,4493.49,4518.84,SL,4493.49,-1.0
2026-06-04 13:30:00-04:00,BUY,HIGH,4504.6,4491.18,4513.55,SL,4491.18,-1.0
2026-06-04 14:30:00-04:00,BUY,HIGH,4502.1,4490.4,4509.9,TP1,4509.9,0.667
2026-06-04 15:30:00-04:00,BUY,HIGH,4505.6,4495.13,4512.58,SL,4495.13,-1.0
2026-06-04 16:30:00-04:00,BUY,HIGH,4503.0,4493.78,4509.14,SL,4493.78,-1.0
2026-06-04 18:00:00-04:00,BUY,HIGH,4502.7,4494.13,4508.41,TP1,4508.41,0.667
2026-06-04 19:00:00-04:00,BUY,MEDIUM,4498.6,4489.24,4504.84,SL,4489.24,-1.0
2026-06-04 19:30:00-04:00,SELL,HIGH,4490.3,4499.94,4483.87,TP1,4483.87,0.667
2026-06-04 20:30:00-04:00,SELL,HIGH,4489.8,4500.31,4482.79,TP1,4482.79,0.667
2026-06-04 21:30:00-04:00,SELL,HIGH,4472.6,4485.84,4463.77,TP1,4463.77,0.667
2026-06-04 22:30:00-04:00,SELL,HIGH,4469.0,4482.77,4459.82,TP1,4459.82,0.667
2026-06-04 23:30:00-04:00,SELL,HIGH,4467.1,4480.19,4458.37,TP1,4458.37,0.667
2026-06-05 00:30:00-04:00,SELL,HIGH,4467.3,4479.16,4459.39,TP1,4459.39,0.667
2026-06-05 00:45:00-04:00,BUY,MEDIUM,4471.0,4459.25,4478.83,SL,4459.25,-1.0
2026-06-05 01:45:00-04:00,SELL,HIGH,4465.9,4477.77,4457.99,TP1,4457.99,0.667
2026-06-05 02:30:00-04:00,BUY,HIGH,4474.2,4461.37,4482.75,TP1,4482.75,0.667
2026-06-05 03:30:00-04:00,BUY,HIGH,4489.0,4475.83,4497.78,TP1,4497.78,0.667
2026-06-05 04:30:00-04:00,BUY,HIGH,4488.8,4476.69,4496.88,TP1,4496.88,0.667
2026-06-05 05:30:00-04:00,BUY,HIGH,4493.0,4481.09,4500.94,TP1,4500.94,0.667
2026-06-05 06:30:00-04:00,BUY,HIGH,4491.6,4481.01,4498.66,TP1,4498.66,0.667
2026-06-05 07:30:00-04:00,BUY,HIGH,4491.8,4481.76,4498.5,TP1,4498.5,0.667
2026-06-05 08:30:00-04:00,SELL,HIGH,4472.1,4485.66,4463.06,TP1,4463.06,0.667
2026-06-05 09:30:00-04:00,SELL,HIGH,4414.7,4434.94,4401.2,TP1,4401.2,0.667
2026-06-05 10:30:00-04:00,SELL,HIGH,4374.4,4397.07,4359.28,SL,4397.07,-1.0
2026-06-05 11:30:00-04:00,SELL,HIGH,4363.3,4386.97,4347.52,TP1,4347.52,0.667
2026-06-05 12:30:00-04:00,SELL,HIGH,4352.4,4373.74,4338.17,TP1,4338.17,0.667
2026-06-05 13:30:00-04:00,SELL,HIGH,4365.7,4385.93,4352.21,TP1,4352.21,0.667
2026-06-05 14:30:00-04:00,SELL,HIGH,4343.0,4362.5,4330.0,SL,4362.5,-1.0
2026-06-05 15:30:00-04:00,SELL,HIGH,4343.1,4361.52,4330.82,SL,4361.52,-1.0
2026-06-05 16:30:00-04:00,SELL,HIGH,4349.4,4366.07,4338.29,TP1,4338.29,0.667
2026-06-05 16:45:00-04:00,BUY,MEDIUM,4365.3,4348.05,4376.8,SL,4348.05,-1.0
2026-06-07 18:15:00-04:00,SELL,MEDIUM,4340.4,4359.65,4327.56,SL,4359.65,-1.0
2026-06-07 18:30:00-04:00,BUY,MEDIUM,4350.1,4330.77,4362.98,TP1,4362.98,0.667
2026-06-07 18:45:00-04:00,SELL,MEDIUM,4341.4,4360.53,4328.64,SL,4360.53,-1.0
2026-06-07 19:15:00-04:00,BUY,MEDIUM,4358.0,4339.25,4370.5,TP1,4370.5,0.667
2026-06-07 20:15:00-04:00,BUY,HIGH,4375.2,4357.6,4386.93,SL,4357.6,-1.0
2026-06-07 21:15:00-04:00,SELL,HIGH,4338.3,4356.63,4326.08,TP1,4326.08,0.667
2026-06-07 22:15:00-04:00,SELL,HIGH,4338.7,4358.17,4325.72,TP1,4325.72,0.667
2026-06-07 23:15:00-04:00,SELL,HIGH,4331.4,4349.87,4319.09,TP1,4319.09,0.667
2026-06-08 00:00:00-04:00,BUY,HIGH,4343.4,4326.64,4354.57,SL,4326.64,-1.0
2026-06-08 00:45:00-04:00,SELL,HIGH,4337.2,4353.13,4326.58,TP1,4326.58,0.667
2026-06-08 01:45:00-04:00,SELL,HIGH,4317.5,4336.85,4304.6,SL,4336.85,-1.0
2026-06-08 02:45:00-04:00,BUY,MEDIUM,4325.3,4306.33,4337.95,TP1,4337.95,0.667
2026-06-08 03:45:00-04:00,BUY,MEDIUM,4319.9,4301.1,4332.43,SL,4301.1,-1.0
2026-06-08 04:00:00-04:00,SELL,HIGH,4316.5,4334.78,4304.31,TP1,4304.31,0.667
2026-06-08 05:00:00-04:00,SELL,HIGH,4313.7,4330.25,4302.67,TP1,4302.67,0.667
2026-06-08 05:45:00-04:00,BUY,HIGH,4318.8,4300.93,4330.72,TP1,4330.72,0.667
2026-06-08 06:45:00-04:00,BUY,HIGH,4326.4,4309.32,4337.78,TP1,4337.78,0.667
2026-06-08 07:45:00-04:00,BUY,HIGH,4356.3,4337.65,4368.73,TP1,4368.73,0.667
2026-06-08 08:45:00-04:00,BUY,HIGH,4358.0,4339.47,4370.35,TP1,4370.35,0.667
2026-06-08 09:45:00-04:00,BUY,HIGH,4351.8,4332.58,4364.62,TP1,4364.62,0.667
2026-06-08 10:45:00-04:00,BUY,HIGH,4355.8,4336.98,4368.35,TP1,4368.35,0.667
2026-06-08 11:45:00-04:00,BUY,HIGH,4366.1,4347.53,4378.48,SL,4347.53,-1.0
2026-06-08 12:45:00-04:00,BUY,HIGH,4365.0,4348.78,4375.81,SL,4348.78,-1.0
2026-06-08 13:45:00-04:00,BUY,HIGH,4363.4,4348.8,4373.14,SL,4348.8,-1.0
2026-06-08 14:45:00-04:00,BUY,HIGH,4358.8,4345.68,4367.55,SL,4345.68,-1.0
2026-06-08 15:45:00-04:00,BUY,MEDIUM,4350.3,4337.87,4358.58,TP1,4358.58,0.667
2026-06-08 16:00:00-04:00,SELL,HIGH,4352.0,4363.91,4344.06,TP1,4344.06,0.667
2026-06-08 16:30:00-04:00,BUY,MEDIUM,4350.0,4338.97,4357.35,TP1,4357.35,0.667
2026-06-08 18:00:00-04:00,BUY,MEDIUM,4348.5,4337.31,4355.96,TP1,4355.96,0.667
2026-06-08 18:15:00-04:00,SELL,HIGH,4348.4,4360.67,4340.22,TP1,4340.22,0.667
2026-06-08 18:45:00-04:00,BUY,MEDIUM,4351.5,4340.38,4358.92,SL,4340.38,-1.0
2026-06-08 19:15:00-04:00,SELL,HIGH,4344.0,4354.84,4336.78,TP1,4336.78,0.667
2026-06-08 20:15:00-04:00,SELL,HIGH,4340.6,4351.6,4333.27,SL,4351.6,-1.0
2026-06-08 21:15:00-04:00,BUY,MEDIUM,4359.8,4347.63,4367.91,TP1,4367.91,0.667
2026-06-08 22:15:00-04:00,BUY,HIGH,4360.2,4348.65,4367.9,SL,4348.65,-1.0
2026-06-08 23:15:00-04:00,BUY,HIGH,4360.7,4348.75,4368.67,SL,4348.75,-1.0
2026-06-09 00:15:00-04:00,BUY,HIGH,4355.0,4343.89,4362.41,TP1,4362.41,0.667
2026-06-09 01:15:00-04:00,BUY,HIGH,4356.8,4346.2,4363.87,TP1,4363.87,0.667
2026-06-09 02:15:00-04:00,BUY,HIGH,4363.5,4351.48,4371.51,SL,4351.48,-1.0
2026-06-09 03:15:00-04:00,SELL,HIGH,4354.8,4367.18,4346.54,TP1,4346.54,0.667
2026-06-09 04:00:00-04:00,BUY,MEDIUM,4355.8,4342.89,4364.41,TP1,4364.41,0.667
2026-06-09 05:00:00-04:00,BUY,HIGH,4351.8,4339.65,4359.9,TP1,4359.9,0.667
2026-06-09 06:00:00-04:00,BUY,HIGH,4359.6,4347.21,4367.86,TP1,4367.86,0.667
2026-06-09 07:00:00-04:00,BUY,HIGH,4361.9,4350.08,4369.78,TP1,4369.78,0.667
2026-06-09 08:00:00-04:00,BUY,HIGH,4365.6,4354.96,4372.69,SL,4354.96,-1.0
2026-06-09 09:00:00-04:00,BUY,HIGH,4365.2,4354.31,4372.46,SL,4354.31,-1.0
2026-06-09 09:30:00-04:00,SELL,HIGH,4354.5,4366.16,4346.73,SL,4366.16,-1.0
2026-06-09 09:45:00-04:00,BUY,MEDIUM,4353.2,4338.35,4363.1,SL,4338.35,-1.0
2026-06-09 10:00:00-04:00,SELL,HIGH,4345.1,4360.7,4334.7,TP1,4334.7,0.667
2026-06-09 11:00:00-04:00,SELL,HIGH,4319.5,4340.01,4305.83,TP1,4305.83,0.667
2026-06-09 12:00:00-04:00,SELL,HIGH,4283.1,4305.68,4268.05,TP1,4268.05,0.667
2026-06-09 13:00:00-04:00,SELL,HIGH,4285.5,4309.39,4269.58,TP1,4269.58,0.667
2026-06-09 14:00:00-04:00,SELL,HIGH,4289.7,4310.87,4275.59,TP1,4275.59,0.667
2026-06-09 14:15:00-04:00,BUY,MEDIUM,4295.2,4274.28,4309.15,SL,4274.28,-1.0
2026-06-09 14:30:00-04:00,SELL,HIGH,4288.7,4309.26,4274.99,TP1,4274.99,0.667
2026-06-09 14:45:00-04:00,BUY,MEDIUM,4294.4,4274.28,4307.82,SL,4274.28,-1.0
2026-06-09 15:00:00-04:00,SELL,HIGH,4283.0,4303.17,4269.56,TP1,4269.56,0.667
2026-06-09 16:00:00-04:00,SELL,HIGH,4282.4,4300.39,4270.4,TP1,4270.4,0.667
2026-06-09 16:30:00-04:00,BUY,MEDIUM,4285.3,4269.07,4296.12,SL,4269.07,-1.0
2026-06-09 18:00:00-04:00,SELL,HIGH,4279.4,4295.22,4268.85,TP1,4268.85,0.667
2026-06-09 19:00:00-04:00,SELL,HIGH,4259.0,4275.11,4248.26,TP1,4248.26,0.667
2026-06-09 20:00:00-04:00,SELL,HIGH,4248.3,4265.22,4237.02,TP1,4237.02,0.667
2026-06-09 21:00:00-04:00,SELL,HIGH,4227.3,4248.08,4213.44,TP1,4213.44,0.667
2026-06-09 22:00:00-04:00,SELL,HIGH,4207.0,4228.71,4192.52,SL,4228.71,-1.0
2026-06-09 23:00:00-04:00,SELL,HIGH,4201.9,4223.44,4187.54,SL,4223.44,-1.0
2026-06-10 00:00:00-04:00,SELL,HIGH,4204.6,4223.32,4192.12,SL,4223.32,-1.0
2026-06-10 01:00:00-04:00,SELL,HIGH,4202.6,4218.86,4191.76,SL,4218.86,-1.0
2026-06-10 01:15:00-04:00,BUY,MEDIUM,4210.5,4194.12,4221.42,TP1,4221.42,0.667
2026-06-10 02:15:00-04:00,BUY,HIGH,4235.4,4218.03,4246.98,SL,4218.03,-1.0
2026-06-10 03:15:00-04:00,BUY,MEDIUM,4218.1,4201.63,4229.08,SL,4201.63,-1.0
2026-06-10 03:45:00-04:00,SELL,HIGH,4209.7,4226.07,4198.79,TP1,4198.79,0.667
2026-06-10 04:45:00-04:00,SELL,HIGH,4191.7,4209.74,4179.67,TP1,4179.67,0.667
2026-06-10 05:45:00-04:00,SELL,HIGH,4191.6,4209.49,4179.67,TP1,4179.67,0.667
2026-06-10 06:45:00-04:00,BUY,MEDIUM,4197.5,4180.23,4209.01,SL,4180.23,-1.0
2026-06-10 07:15:00-04:00,SELL,HIGH,4189.2,4207.96,4176.7,TP1,4176.7,0.667
2026-06-10 08:15:00-04:00,SELL,HIGH,4165.1,4185.22,4151.68,SL,4185.22,-1.0
2026-06-10 09:15:00-04:00,SELL,HIGH,4172.1,4196.14,4156.07,SL,4196.14,-1.0
2026-06-10 09:30:00-04:00,BUY,MEDIUM,4203.1,4176.67,4220.72,SL,4176.67,-1.0
2026-06-10 10:30:00-04:00,BUY,MEDIUM,4173.0,4148.14,4189.57,SL,4148.14,-1.0
2026-06-10 10:45:00-04:00,SELL,HIGH,4147.1,4173.92,4129.22,TP1,4129.22,0.667
2026-06-10 11:45:00-04:00,SELL,HIGH,4151.9,4179.14,4133.74,TP1,4133.74,0.667
2026-06-10 12:45:00-04:00,SELL,HIGH,4144.6,4168.59,4128.6,TP1,4128.6,0.667
2026-06-10 13:45:00-04:00,SELL,HIGH,4134.9,4157.97,4119.52,TP1,4119.52,0.667
2026-06-10 14:45:00-04:00,SELL,HIGH,4125.0,4145.68,4111.21,TP1,4111.21,0.667
2026-06-10 15:45:00-04:00,SELL,HIGH,4106.2,4126.1,4092.94,TP1,4092.94,0.667
2026-06-10 16:45:00-04:00,SELL,HIGH,4094.1,4112.27,4081.99,TP1,4081.99,0.667
2026-06-10 18:00:00-04:00,SELL,HIGH,4077.8,4097.03,4064.98,TP1,4064.98,0.667
2026-06-10 19:00:00-04:00,SELL,HIGH,4052.9,4076.71,4037.03,SL,4076.71,-1.0
2026-06-10 20:00:00-04:00,SELL,HIGH,4074.5,4100.33,4057.28,SL,4100.33,-1.0
2026-06-10 20:15:00-04:00,BUY,MEDIUM,4089.4,4062.91,4107.06,TP1,4107.06,0.667
2026-06-10 21:15:00-04:00,BUY,MEDIUM,4124.9,4097.47,4143.19,SL,4097.47,-1.0
2026-06-10 22:15:00-04:00,BUY,HIGH,4102.8,4076.48,4120.34,SL,4076.48,-1.0
2026-06-10 22:30:00-04:00,SELL,HIGH,4080.5,4108.1,4062.1,SL,4108.1,-1.0
2026-06-10 23:30:00-04:00,BUY,MEDIUM,4089.2,4063.08,4106.61,TP1,4106.61,0.667
2026-06-11 00:30:00-04:00,BUY,HIGH,4103.7,4080.16,4119.39,TP1,4119.39,0.667
2026-06-11 01:30:00-04:00,BUY,HIGH,4120.1,4097.76,4135.0,SL,4097.76,-1.0
2026-06-11 02:30:00-04:00,BUY,HIGH,4113.6,4091.94,4128.04,TP1,4128.04,0.667
2026-06-11 03:30:00-04:00,BUY,HIGH,4128.4,4108.75,4141.5,SL,4108.75,-1.0
2026-06-11 04:30:00-04:00,BUY,HIGH,4111.5,4093.11,4123.76,SL,4093.11,-1.0
2026-06-11 04:45:00-04:00,SELL,HIGH,4105.6,4123.48,4093.68,TP1,4093.68,0.667
2026-06-11 05:15:00-04:00,BUY,MEDIUM,4100.0,4082.8,4111.47,TP1,4111.47,0.667
2026-06-11 05:30:00-04:00,SELL,HIGH,4112.6,4130.16,4100.9,TP1,4100.9,0.667
2026-06-11 05:45:00-04:00,BUY,MEDIUM,4112.4,4095.32,4123.79,SL,4095.32,-1.0
2026-06-11 06:45:00-04:00,BUY,MEDIUM,4110.3,4095.04,4120.47,SL,4095.04,-1.0
2026-06-11 07:15:00-04:00,SELL,HIGH,4110.9,4125.69,4101.04,TP1,4101.04,0.667
2026-06-11 08:15:00-04:00,SELL,HIGH,4089.5,4106.3,4078.3,TP1,4078.3,0.667
2026-06-11 09:15:00-04:00,SELL,HIGH,4096.4,4114.5,4084.33,TP1,4084.33,0.667
2026-06-11 09:30:00-04:00,BUY,MEDIUM,4097.4,4078.91,4109.73,TP1,4109.73,0.667
2026-06-11 10:00:00-04:00,SELL,HIGH,4081.6,4103.15,4067.24,SL,4103.15,-1.0
